"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T16:00:00","28.9","64.0","48.0","70.8","55.9","82.0","70.6","70.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T17:00:00","30.0","64.0","48.1","69.3","54.0","80.1","69.2","68.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T18:00:00","30.9","64.0","48.6","65.9","52.0","77.0","65.8","65.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T19:00:00","33.1","64.0","48.9","63.6","51.1","75.0","63.6","63.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T20:00:00","33.1","64.0","48.9","62.4","50.0","73.9","62.4","61.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T21:00:00","34.0","64.0","48.9","61.3","48.9","73.0","61.3","60.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T22:00:00","34.0","64.0","48.9","60.2","48.0","72.0","60.1","59.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-30T23:00:00","33.1","64.0","48.8","59.1","48.0","71.1","59.1","58.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T00:00:00","34.0","64.9","48.9","58.2","46.9","71.1","58.2","57.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T01:00:00","34.0","64.9","48.9","57.4","45.0","70.0","57.4","56.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T02:00:00","34.0","64.9","48.9","56.5","45.0","69.1","56.5","55.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T03:00:00","34.0","64.9","48.8","55.9","44.1","68.0","55.9","54.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T04:00:00","34.0","64.9","48.8","55.4","44.1","68.0","55.4","54.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T05:00:00","33.1","64.9","48.7","54.8","43.0","68.0","54.8","53.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T06:00:00","34.0","64.9","48.6","54.3","42.1","68.0","54.3","53.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T07:00:00","34.0","64.9","48.6","54.0","42.1","66.9","54.0","52.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T08:00:00","35.1","64.9","49.6","56.2","45.0","69.1","56.2","55.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T09:00:00","34.0","66.0","49.9","59.4","48.0","71.1","59.4","58.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T10:00:00","32.0","65.1","49.5","62.5","50.0","73.9","62.5","61.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T11:00:00","32.0","64.9","49.2","65.2","51.1","77.0","65.2","64.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T12:00:00","30.9","64.4","48.8","67.4","53.1","79.0","67.3","66.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T13:00:00","30.9","64.9","48.5","69.1","54.0","81.0","68.9","68.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T14:00:00","30.0","64.0","48.2","70.1","55.0","82.0","70.0","69.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T15:00:00","30.0","64.0","48.0","70.7","55.0","82.0","70.5","70.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T16:00:00","28.9","64.0","47.7","70.5","55.0","82.0","70.3","70.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T17:00:00","30.0","64.0","47.9","68.9","54.0","80.1","68.8","68.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T18:00:00","30.9","64.0","48.3","65.5","52.0","75.9","65.5","65.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T19:00:00","33.1","63.0","48.6","63.3","51.1","75.0","63.3","62.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T20:00:00","33.1","64.0","48.6","62.1","50.0","73.0","62.1","61.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T21:00:00","33.1","64.0","48.6","61.0","48.9","73.0","61.0","60.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T22:00:00","34.0","64.0","48.7","59.9","48.0","72.0","59.9","59.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","10-31T23:00:00","33.1","64.0","48.5","58.8","46.9","71.1","58.8","58.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T00:00:00","34.0","64.0","48.7","57.9","46.0","70.0","57.9","57.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T01:00:00","34.0","64.0","48.7","57.1","45.0","70.0","57.1","56.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T02:00:00","34.0","64.0","48.6","56.3","45.0","69.1","56.3","55.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T03:00:00","34.0","64.0","48.6","55.7","44.1","68.0","55.7","54.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T04:00:00","34.0","64.0","48.6","55.1","44.1","68.0","55.1","53.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T05:00:00","33.1","64.0","48.5","54.6","43.0","68.0","54.6","53.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T06:00:00","34.0","64.0","48.4","54.2","42.1","66.9","54.2","52.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T07:00:00","34.0","64.0","48.4","53.9","42.1","66.9","53.9","52.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T08:00:00","35.1","64.9","49.4","55.9","45.0","69.1","55.9","54.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T09:00:00","34.0","64.9","49.7","59.1","46.9","71.1","59.1","58.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T10:00:00","32.0","64.9","49.5","62.2","48.9","73.9","62.2","61.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T11:00:00","32.0","64.9","49.2","64.8","51.1","77.0","64.8","64.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T12:00:00","30.9","64.0","48.8","67.0","52.0","78.1","66.9","66.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T13:00:00","30.0","64.9","48.6","68.7","53.1","80.1","68.5","68.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T14:00:00","30.0","64.0","48.2","69.7","55.0","82.0","69.6","69.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T15:00:00","30.0","64.0","48.1","70.3","54.0","82.0","70.1","69.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T16:00:00","28.9","64.0","47.8","70.1","54.0","81.0","69.9","69.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T17:00:00","30.0","64.0","48.0","68.5","53.1","79.0","68.4","68.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T18:00:00","30.9","63.0","48.4","65.2","51.1","75.9","65.1","64.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T19:00:00","33.1","63.0","48.7","63.0","50.0","75.0","63.0","62.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T20:00:00","32.0","64.0","48.6","61.9","50.0","73.0","61.8","61.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T21:00:00","34.0","64.0","48.6","60.7","48.9","72.0","60.7","60.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T22:00:00","34.0","63.0","48.6","59.7","48.0","72.0","59.7","59.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-01T23:00:00","33.1","64.0","48.5","58.6","46.9","71.1","58.6","57.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T00:00:00","34.0","64.0","48.6","57.7","46.0","70.0","57.7","56.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T01:00:00","34.0","64.0","48.6","56.9","45.0","70.0","56.9","55.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T02:00:00","34.0","64.0","48.6","56.1","44.1","69.1","56.1","55.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T03:00:00","34.0","64.0","48.6","55.5","44.1","68.0","55.5","54.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T04:00:00","34.0","64.0","48.5","55.0","43.0","68.0","55.0","53.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T05:00:00","33.1","64.0","48.4","54.5","43.0","68.0","54.5","53.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T06:00:00","33.1","64.0","48.4","54.0","42.1","66.9","54.0","52.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T07:00:00","34.0","64.0","48.2","53.7","41.0","66.9","53.7","52.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T08:00:00","35.1","64.9","49.3","55.6","44.1","68.0","55.6","54.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T09:00:00","33.1","64.9","49.5","58.8","46.9","71.1","58.8","57.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T10:00:00","32.0","64.9","49.3","61.8","48.9","73.9","61.8","61.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T11:00:00","32.0","64.9","49.0","64.5","50.0","75.9","64.4","63.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T12:00:00","30.9","64.0","48.7","66.7","51.1","79.0","66.6","65.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T13:00:00","30.0","64.0","48.4","68.3","53.1","80.1","68.2","67.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T14:00:00","30.0","64.0","48.0","69.4","53.1","82.0","69.3","68.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T15:00:00","30.0","64.0","47.9","70.0","54.0","82.0","69.9","69.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T16:00:00","30.0","63.0","47.6","69.8","53.1","81.0","69.7","69.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T17:00:00","30.0","63.0","47.8","68.2","52.0","80.1","68.2","67.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T18:00:00","30.9","63.0","48.2","64.9","51.1","75.9","64.9","64.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T19:00:00","33.1","63.0","48.5","62.8","50.0","75.0","62.8","62.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T20:00:00","32.0","63.0","48.4","61.6","48.9","73.0","61.6","61.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T21:00:00","34.0","63.0","48.4","60.5","48.0","72.0","60.5","59.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T22:00:00","34.0","63.0","48.4","59.5","46.9","72.0","59.5","58.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-02T23:00:00","34.0","64.0","48.3","58.4","46.0","71.1","58.4","57.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T00:00:00","34.0","64.0","48.4","57.4","45.0","70.0","57.4","56.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T01:00:00","34.0","64.0","48.3","56.7","44.1","69.1","56.7","55.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T02:00:00","34.0","64.0","48.3","56.0","44.1","69.1","56.0","54.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T03:00:00","34.0","64.0","48.3","55.3","43.0","68.0","55.3","54.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T04:00:00","34.0","64.0","48.3","54.8","43.0","68.0","54.8","53.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T05:00:00","33.1","64.0","48.2","54.3","42.1","68.0","54.3","52.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T06:00:00","33.1","64.0","48.2","53.8","42.1","66.9","53.8","52.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T07:00:00","33.1","64.0","48.0","53.5","41.0","66.9","53.5","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T08:00:00","34.0","64.9","49.0","55.4","44.1","68.0","55.4","54.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T09:00:00","33.1","64.9","49.3","58.5","46.0","70.0","58.5","57.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T10:00:00","32.0","64.9","49.0","61.4","48.0","73.0","61.4","60.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T11:00:00","32.0","64.0","48.8","64.0","48.9","75.9","64.0","63.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T12:00:00","30.9","64.0","48.5","66.3","51.1","78.1","66.1","65.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T13:00:00","28.9","64.0","48.2","67.9","52.0","80.1","67.7","67.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T14:00:00","30.0","63.0","47.8","69.0","53.1","81.0","68.8","68.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T15:00:00","28.9","63.0","47.7","69.6","54.0","82.0","69.4","69.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T16:00:00","28.9","63.0","47.5","69.4","53.1","81.0","69.3","68.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T17:00:00","30.0","63.0","47.6","67.8","52.0","79.0","67.7","67.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T18:00:00","30.9","63.0","48.0","64.5","51.1","75.9","64.5","64.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T19:00:00","32.0","63.0","48.3","62.4","50.0","73.9","62.4","61.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T20:00:00","32.0","63.0","48.3","61.3","48.0","73.0","61.2","60.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T21:00:00","33.1","63.0","48.3","60.0","46.9","72.0","60.0","59.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T22:00:00","34.0","63.0","48.2","59.0","46.9","71.1","59.0","58.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-03T23:00:00","33.1","63.0","48.1","58.0","46.0","71.1","58.0","57.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T00:00:00","33.1","63.0","48.2","57.0","45.0","70.0","57.0","55.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T01:00:00","33.1","63.0","48.0","56.2","44.1","69.1","56.2","55.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T02:00:00","33.1","63.0","48.0","55.5","43.0","68.0","55.5","54.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T03:00:00","33.1","63.0","48.0","54.9","42.1","66.9","54.9","53.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T04:00:00","33.1","63.0","47.9","54.3","41.0","66.9","54.3","52.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T05:00:00","32.0","64.0","47.8","53.9","41.0","66.9","53.9","52.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T06:00:00","33.1","63.0","47.8","53.4","39.9","66.9","53.4","51.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T07:00:00","33.1","64.0","47.7","53.1","39.9","66.9","53.1","51.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T08:00:00","33.1","64.0","48.7","54.9","42.1","68.0","54.9","53.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T09:00:00","33.1","64.9","49.0","58.0","45.0","70.0","58.0","56.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T10:00:00","30.9","64.4","48.8","60.9","46.9","73.0","60.9","60.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T11:00:00","30.0","64.0","48.6","63.5","48.9","75.9","63.5","62.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T12:00:00","30.0","64.0","48.2","65.7","50.0","78.1","65.6","64.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T13:00:00","28.9","64.0","47.9","67.3","51.1","80.1","67.2","66.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T14:00:00","28.9","63.0","47.6","68.4","52.0","81.0","68.3","67.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T15:00:00","28.9","63.0","47.5","69.0","52.0","82.0","68.9","68.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T16:00:00","28.9","63.0","47.3","68.9","53.1","81.0","68.7","68.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T17:00:00","30.0","63.0","47.4","67.3","52.0","79.0","67.2","66.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T18:00:00","30.0","63.0","47.8","64.0","50.0","75.9","64.0","63.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T19:00:00","32.0","63.0","48.1","62.0","48.9","73.9","62.0","61.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T20:00:00","32.0","62.1","48.2","60.9","48.0","73.0","60.8","60.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T21:00:00","33.1","63.0","48.1","59.7","46.9","72.0","59.7","58.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T22:00:00","33.1","63.0","48.1","58.6","46.0","71.1","58.6","57.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-04T23:00:00","32.0","63.0","48.0","57.6","45.0","71.1","57.6","56.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T00:00:00","33.1","63.0","48.0","56.7","45.0","70.0","56.7","55.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T01:00:00","33.1","63.0","47.9","55.9","43.0","69.1","55.9","54.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T02:00:00","32.0","63.0","47.8","55.2","42.1","68.0","55.2","53.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T03:00:00","32.0","63.0","47.8","54.6","42.1","66.9","54.6","53.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T04:00:00","33.1","63.0","47.8","54.1","41.0","66.9","54.1","52.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T05:00:00","32.0","64.0","47.7","53.7","39.9","66.9","53.7","52.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T06:00:00","33.1","63.0","47.7","53.2","39.9","66.9","53.2","51.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T07:00:00","32.0","64.0","47.6","53.0","39.9","66.9","53.0","51.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T08:00:00","33.1","64.9","48.6","54.7","42.1","68.0","54.7","53.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T09:00:00","33.1","64.9","48.9","57.7","45.0","70.0","57.7","56.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T10:00:00","32.0","64.9","48.7","60.6","46.9","73.0","60.6","59.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T11:00:00","32.0","64.0","48.5","63.1","48.9","75.9","63.1","62.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T12:00:00","30.0","64.0","48.1","65.3","50.0","78.1","65.2","64.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T13:00:00","28.9","63.0","47.8","66.9","51.1","80.1","66.8","66.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T14:00:00","28.9","63.0","47.5","68.0","52.0","81.0","67.9","67.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T15:00:00","28.9","63.0","47.4","68.6","52.0","82.0","68.5","68.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T16:00:00","28.9","63.0","47.1","68.4","52.0","81.0","68.3","67.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T17:00:00","30.0","63.0","47.2","66.8","51.1","79.0","66.7","66.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T18:00:00","30.0","62.1","47.5","63.6","50.0","75.9","63.5","62.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","11-05T19:00:00","32.0","62.1","47.8","61.6","48.0","73.9","61.6","60.9"
